id_persona,log_y,pred_loo,pred_cv5
4636784-1-1,14.978661367769956,15.591618225500344,15.628391495644067
4636785-1-1,13.766446028035,14.031703045254854,14.053213791863088
4636788-1-1,13.776720871905466,14.019103681370522,14.003654962465701
4636788-1-2,14.914122846632385,13.963730422526373,14.00936847203775
4636789-1-1,14.2401244849112,14.076163731471494,14.072053429851854
4636789-1-2,13.997832114758229,14.157660140263443,14.171419327168898
4636790-1-1,13.081541382884074,12.944752414634621,13.054153064175257
4636791-1-3,13.73334526064868,14.016656742475588,14.039767616650547
4636791-1-1,13.815510557964274,13.61165609403867,13.628383332745988
4636791-1-2,13.675619557261449,13.918766789540825,13.960716436041835
4636792-1-1,15.201804919084164,15.231650375198148,15.321443762489652
4636795-1-3,14.914122846632385,14.39302385311034,14.384701132505155
4636795-1-5,12.206072645530174,12.250147864704648,12.159248187249618
4636795-1-6,13.743938761227865,14.133690786452414,14.182340422886915
4636796-1-1,15.009433026436708,14.52008529646025,14.494988565862391
4636797-1-1,14.0687649921052,14.33774062177247,14.352722586989874
4636797-1-3,14.53335035111459,14.563859513818052,14.610304305550036
4636798-1-1,13.743938761227865,13.956714569178054,13.963374757862582
4636799-1-1,13.815510557964274,13.405294513742744,13.627327370068672
4636799-1-2,13.527828485512494,13.589438342766982,13.654312325077813
4636800-1-1,13.592367006650065,13.622188682636876,13.595668182346543
4636800-1-2,11.918390573078392,13.219272264605687,13.20308559412012
4636801-1-1,13.997832114758229,13.775403348671162,13.737600418708348
4636802-1-3,12.89921982609012,13.539940327413502,13.476996950358535
4636803-1-1,13.56864023998032,14.022732514922687,14.059233102216474
4636804-1-1,14.39865688982152,14.406788533483223,14.439332740093464
4636804-1-2,13.592367006650065,13.670429628274363,13.684221400699949
4636805-1-1,13.122363377404328,13.372658934949053,13.351448884137557
4636805-1-2,13.696965732219487,13.645891828138478,13.683235077715736
4636806-1-1,14.926545366630942,15.152485855840812,15.137863344157752
4636807-1-1,13.790192749979983,14.024904671425046,13.991487180513193
4636807-1-2,14.0752131101395,13.86133490926264,13.880333177841644
4636807-1-3,13.304684934198283,13.268348300082655,13.23248375766474
4636808-1-1,13.122363377404328,13.227988197110491,13.26042724520631
4636809-1-1,10.819778284410283,12.88973911507836,12.896104757740368
4636811-1-1,13.487006490992238,13.511604651881944,13.484834248868244
4636811-1-2,13.304684934198283,13.421486472962052,13.381351396956335
4636812-1-1,13.815197946606435,13.715137374986732,13.685006692814762
4636812-1-2,13.592367006650065,13.460104112576813,13.430986872364752
4636813-1-1,13.304684934198283,12.968176753071234,12.970030050150507
4636814-1-2,13.56864023998032,13.441228869243162,13.397086202529783
4636815-1-1,14.143526425786495,13.759732140647671,13.77239996853265
4636816-1-1,13.304684934198283,13.466791084821237,13.443875000809605
4636818-1-1,13.641157170819495,14.007698700192897,13.980158805982477
4636820-1-2,14.22097566607244,13.735275859293484,13.632571921632278
4636820-1-1,14.301018373745976,14.2514748239714,13.96306413468346
4636821-1-1,13.815510557964274,13.838111808578926,13.804494757827072
4636823-1-1,15.841463436671146,15.367877927163542,15.342032468702241
4636823-1-2,15.28184766521924,15.131413877690955,15.12642779505098
4636826-1-1,15.60727002719233,14.526845894648984,14.532192088116354
4636828-1-2,14.197365800433303,14.073312179035707,14.10216694565393
4636828-1-1,14.234220892822458,14.260689680276577,14.276503057564822
4636829-1-1,14.0544310955243,14.181521230162641,14.150267951948946
4636829-1-2,13.85633257248453,13.817716339869191,13.824679911991716
4636830-1-1,13.790192749979983,13.821747028096494,13.808551193886618
4636830-1-2,13.710150042306449,13.581869711081483,13.598988319841414
4636831-1-2,14.603967918328545,14.715078343030717,14.765618105392535
4636832-1-2,13.675655211227063,13.371109526553953,13.360535137339404
4636833-1-1,13.706439486144111,13.799337492652006,13.755798025105715
4636834-1-1,14.706775131627902,14.106147409989527,14.110790568272868
4636834-1-2,13.938550308409337,13.811602057921721,13.780289761386413
4636835-1-1,13.592367006650065,13.944797418258437,13.892609741648299
4636836-1-1,13.997832114758229,13.704144184139984,13.721199016973145
4636836-1-2,13.997832114758229,13.36262626932608,13.469708694803206
4636837-1-1,13.304684934198283,12.069146149519563,12.069059129897461
4636837-1-2,13.633188976170318,13.935307532659001,13.93701099852917
4636837-1-3,14.0623706358958,14.00605539619442,14.012064988880402
4636838-1-1,13.815510557964274,13.68984993123427,13.680477870066728
4636838-1-2,13.997832114758229,13.657015364107863,13.682770100411878
4636839-1-1,13.815510557964274,13.882365527773104,13.887340810604895
4636841-1-2,14.151982794585487,13.764456875743202,13.793832190170145
4636842-1-1,13.675619557261449,13.716804330754792,13.697055627362548
4636843-1-1,13.710150042306449,13.594136705583335,13.560461039825324
4636843-1-2,13.304684934198283,13.655556766551559,13.655314892873797
4639992-1-1,12.611537753638338,12.833272083212206,12.830076158387802
4640528-1-1,11.918390573078392,12.461209397518349,13.36317358984575
4640529-1-2,13.973833415000485,14.061181824129484,14.154318558050399
4640530-1-3,14.346138809026444,14.813935539562266,14.8910991763949
4640530-1-4,15.056779147033907,15.042392647554971,15.00156748551316
4640530-1-5,14.61166548859845,14.573484504187851,14.611821087645186
4640531-1-1,14.648419680899378,15.488500320740917,15.580025103940711
4640531-1-2,14.73180128983843,14.396229320642256,14.468145752111047
4640533-1-3,13.815510557964274,13.503977883157633,13.474327583934649
4640533-1-4,14.092190610794573,13.828883043560687,13.816649015367958
4640533-1-5,14.52692861731201,13.89549603540001,13.884291700635941
4640533-1-6,13.675619557261449,13.958085840495938,13.96817146603367
4642046-1-1,12.206072645530174,12.192090322022265,12.077627373685532
4642046-1-2,13.592367006650065,12.809765043575396,12.77232660606287
4642047-1-2,13.997832114758229,14.025851337613222,14.010386995230878
4642049-1-2,13.815510557964274,14.806645612198874,14.820003914971602
4642050-1-1,14.101190596432756,14.128523523783329,14.16443674663375
4642051-1-1,13.997832114758229,13.911948274823443,13.920228059388489
4642051-1-2,13.997832114758229,13.867017861151421,13.854221075030747
4642051-1-3,13.997832114758229,13.777595799725413,13.757500840664624
4642052-1-1,14.346138809026444,13.704269090834645,13.69705457875736
4642052-1-2,14.346138809026444,14.693221979462702,14.680162150461001
4642053-1-3,13.743938761227865,13.881295144355054,13.864715481686876
4642053-1-6,14.22097566607244,13.24361181355078,13.260025557794647
4642054-1-1,14.190432348521368,13.85733361245928,13.827527344304942
4642054-1-2,13.973833415000485,13.945169603721087,13.92779028002918
4642055-1-1,13.815510557964274,13.851858270961085,13.838173095034913
4642057-1-1,13.710150042306449,13.649617017801221,13.632439553618454
4642057-1-2,13.592367006650065,13.121930718670818,13.053279390217314
4642057-1-3,14.466967333190253,14.640178474686337,14.60600628512953
4642059-1-1,13.644388180600252,13.743802661025194,13.721053640421838
4642059-1-2,13.815510557964274,13.58296204466685,13.585958229644785
4642059-1-3,13.56864023998032,13.622556053828797,13.601614342679767
4642060-1-1,13.92536860703908,13.93764712394931,13.92055861418878
4642062-1-2,14.849584325494812,14.39814274489145,14.3855829728082
4642064-1-1,11.982929094215963,11.338797422508408,11.33274782905168
4642064-1-2,13.790192749979983,13.474953133485807,13.46878169829327
4642065-1-1,14.062275025856556,13.995932106433292,13.99261837401324
4642068-1-3,14.50865773852422,14.0073326983404,14.011071807595215
4642069-1-1,14.151982794585487,14.095973102198728,14.101731013749967
4642070-1-2,13.568330428821824,13.652678242598517,13.652595246461315
4642070-1-3,13.487006490992238,13.456517087696255,13.483699331014357
4642073-1-4,13.815510557964274,14.929011044278388,15.038349465058882
4642073-1-5,13.592367006650065,13.973386194186462,14.02945449427871
4642074-1-2,13.997832114758229,14.62094237325442,14.586164396895919
4642075-1-2,14.761360092079974,15.370654478947765,15.485866135490463
4642076-1-1,14.077874822431763,14.060546312425442,14.07606151865794
4642076-1-2,13.464770379131156,12.954220474576626,12.987945426600445
4642077-1-1,14.082641137790215,13.991519724798694,14.0029582455342
4642077-1-2,13.664687668229693,13.46562636123266,13.52744007425019
4642078-1-1,14.12788521251862,13.764777791793689,13.757322408730424
4642079-1-1,13.56864023998032,13.593573644044465,13.636128391811628
4642079-1-2,13.675619557261449,13.519457678379897,13.468502876802695
4642079-2-1,13.652991628466498,14.007197101641312,13.995094991718965
4642080-1-1,13.997832114758229,13.702922698751644,13.751887547375295
4642080-1-2,13.764217263576723,13.4733541290375,13.522710484471034
4642082-1-1,13.769338535344216,13.873718765416937,13.858709993481673
4642082-1-2,13.64461391261178,13.559147506653014,13.504926486837247
4642082-1-3,13.675619557261449,13.888438434537756,13.866606562615853
4642083-1-3,12.206072645530174,11.437908211457037,11.593202998703276
4642083-1-5,14.403297222866392,14.188837081360118,14.184028831824742
4642083-1-6,13.7702199351258,14.408540585101834,14.454732515188065
4642085-1-1,13.988563775254418,14.214717967029049,14.226602870474462
4642085-1-2,14.114350925693268,14.419050991340912,14.372028627445383
4642086-1-1,13.71115918572768,14.303961847030113,14.249215549918807
4642087-1-1,12.206072645530174,11.906528837654127,11.897703103914267
4642087-1-2,13.710150042306449,13.466818522960416,13.449738809333924
4642087-1-3,14.14039999000759,14.009527172692408,14.013725084398397
4642087-1-4,14.403297222866392,13.81113640028745,13.7957957106254
4642088-1-1,11.84939770159144,11.1629981357227,11.14654153427756
4642088-1-2,12.542544882151386,12.122954231029723,12.17432835470368
4642089-1-1,15.424948470398377,15.773877851532054,15.704480625124267
4642089-1-2,14.360737608447597,15.157969535165467,15.029922472561879
4642089-1-3,13.122363377404328,14.114615544547272,14.134463192166939
4642089-1-4,13.592367006650065,13.456305993347295,13.3109302133872
4642090-1-1,13.891255466392185,13.921210079028652,13.891848719672575
4642090-1-2,10.308952660644293,12.05834041506207,12.06362330862459
4642090-1-3,13.710150042306449,13.153608502226097,13.091988902270423
4642092-1-1,12.542544882151386,13.426369526870243,13.406780260304648
4642092-1-2,12.793859310432293,13.253536463082735,13.267258263973734
4642093-1-1,12.89921982609012,13.009457997590614,13.060878687501324
4642094-1-1,13.369223455335854,13.111298499401324,12.8517752623627
4642094-1-2,14.256649310552657,13.900344333904927,13.879515906324164
4642094-1-6,13.95371563688229,13.780781067879195,13.781172714256988
4642096-1-1,13.94188855092439,14.027869483660602,14.046577510173025
4642097-1-3,13.674330920509172,13.06726845689064,13.073956811990668
4642098-1-1,14.505257464137957,14.585363448754329,14.541646773115868
4642099-1-1,13.592367006650065,13.606291399299861,13.578384984527032
4642099-1-2,12.89921982609012,12.835139604131088,12.803886627071106
4642100-1-4,13.38472764187182,13.179187099903835,13.184127738794073
4642102-1-1,13.9361437502848,13.684027734774784,13.693161477333339
4642103-1-2,12.765688433465597,12.512340900391699,12.41428501642356
4642104-1-1,12.89921982609012,13.26416411983977,13.216941961402453
4642105-1-1,13.567049198665774,13.808062585914847,13.771898796888324
4642106-1-1,14.346138809026444,14.260253372471096,14.266078400561307
4642107-1-3,13.675620707409212,14.10072119978605,14.096430234681169
4642108-1-1,13.806398607447075,14.217076855716396,14.217405453926865
4642109-1-1,13.592367006650065,13.582298864235932,13.65115531903867
4642110-1-1,13.304684934198283,12.681675367522127,12.674514123859248
4642110-1-2,12.89921982609012,12.5511203942211,12.562573007894835
4642110-1-3,13.815510557964274,13.587236614917792,13.531475468836712
4642111-1-1,13.997832114758229,13.592923064812773,13.536278549845155
4642112-1-1,11.829858039716823,11.863571670250163,11.79668599464836
4642113-1-1,13.997832114758229,13.628190228931235,13.647951219540555
4642114-1-1,13.38472764187182,13.358904293443915,13.417133830268222
4642114-1-2,14.178068165061164,13.832665465337227,13.860601948837663
4642115-1-1,14.950133284155417,15.689490853169577,15.678999951767663
4642115-1-2,14.845129975145433,15.074685436738433,15.0945736478474
4642115-1-3,11.156250521031495,12.963060079162076,12.893325533486102
4642116-1-1,13.592367006650065,13.80539219329842,13.80532347323063
4642117-1-1,14.584846838271726,14.068571905470199,14.088294891886763
4642117-1-2,14.33917994632619,14.040075111706376,14.014313591994899
4642118-1-1,13.741454555613943,13.781762608304819,13.791138419888467
4642119-1-1,15.377157771596991,15.219119898745499,15.235988433052356
4642119-1-2,15.20717652862268,15.129645231030812,15.096213377656666
4642123-1-3,14.796339842226,14.810637557669772,14.792312471956793
4642124-1-1,14.77102200299171,15.223396121058148,15.232019022968599
4642125-1-1,13.697740022229766,14.67797802246058,14.650823606719769
4642125-1-2,13.122363377404328,13.117989110551003,13.15217466931311
4642125-1-4,13.686312619492591,13.808240701713194,13.806839444148785
4642126-1-1,14.082258277960475,14.1480839110577,14.130252494365418
4642128-1-1,13.73154290777137,13.97518855213523,13.982670505185324
4642128-1-2,13.835313185260452,13.698560814148799,13.66657085172337
4642129-1-1,14.50865773852422,13.590244341544098,13.5532602221133
4642129-1-2,13.633188976170318,13.648798697039197,13.660990414950156
4642129-1-3,12.89921982609012,12.896956685926126,12.880296154817074
4642130-1-1,14.446782334806132,14.189519664363273,14.168928988264973
4642130-1-2,13.915808279279638,13.785068354610965,13.740142200862747
4642131-1-1,12.89921982609012,13.190802136171058,13.267184258945449
4642133-1-1,12.948009990259552,13.189528310906152,13.202275471477156
4642133-1-3,13.017002861746503,13.11839193497917,13.112375704994035
4642134-1-2,14.498377262554149,14.232828409992704,14.260742367284925
4642135-1-1,14.497596791164794,14.743501344162272,14.684109864302012
4642140-1-1,14.055314550171593,14.030867418316445,14.007986448976547
4642142-1-1,13.8136284754576,14.17042959350518,14.147843815537993
4642144-1-1,13.527828485512494,14.187466591440977,14.125959882495208
4642144-1-2,13.775656259137971,13.49453909236808,13.804059234210538
4642145-1-1,13.56864023998032,13.931244986972123,13.930687599578489
4642145-1-2,14.220086354085064,14.452476508801416,14.429569119849695
4642147-1-1,14.151982794585487,13.99334654467767,13.989010565023502
4642147-1-2,14.382363522815192,14.03150739633843,14.06301523375471
4642150-1-1,13.815510557964274,13.332757965402886,13.31634827923631
4642150-1-2,12.765688433465597,13.136307617510562,12.948203759719336
4642151-1-1,13.956720690336349,13.839668426308513,13.902174189929761
4642151-1-2,13.696727021974308,13.764039798868794,13.812379018099662
4642151-1-3,13.710150042306449,13.487697892167233,13.553324732635499
4642152-1-2,13.743426843310507,13.757187993811606,13.766227084413918
4642152-1-4,13.675619557261449,13.92837059153093,13.938462114052035
4642152-1-6,13.710150042306449,13.736017683634264,13.737405988810158
4642152-1-7,12.948009990259552,12.639355931216242,12.669866238712604
4642153-1-1,13.72059859885956,13.981072996141878,14.002875485895599
4642154-1-1,13.458835614025542,12.988405440877605,13.101112485795086
4642154-1-3,14.038654109278484,13.471906474674034,13.537093627514913
4642155-1-1,13.696964606361512,13.981581697875857,13.946819198851124
4642156-1-1,13.713711470662824,13.843072294882992,13.871626230746088
4642158-1-2,13.592367006650065,12.781576896094586,12.776627115510616
4642159-1-3,14.50865773852422,14.527864589099968,14.522846990151754
4642161-1-2,13.592367006650065,13.667503497151781,13.705560539878276
4642161-1-3,13.696964606361512,13.794680043354013,13.802362206081142
4642161-1-4,13.730182490686293,13.956284000854774,13.95310150753146
4642162-1-1,13.979911983204554,14.106154315388103,14.145816644470713
4642162-1-2,14.181310380778273,13.65863471067906,13.627615611532384
4642163-1-1,14.796339842226,14.480955855731374,14.456205076227642
4642163-1-2,12.89921982609012,12.801435092464514,12.709328352729445
4642164-1-1,13.919570190340238,13.80228845870926,13.819432452191121
4642164-1-2,13.747945260758094,13.927840042562865,13.943109504107086
4642165-1-1,12.24630726758099,13.809768139601976,13.803865185260262
4642167-1-1,14.112152402758785,14.016453179279326,14.026854878411083
4642168-1-1,13.592367006650065,13.894901371085629,13.826827419109966
4642168-1-2,13.592367006650065,13.543234439389435,13.573390543865818
4642169-1-2,13.90004562141882,14.081246161368389,14.070054594590333
4642169-1-3,13.9900611656598,14.000822745160981,14.011721892546124
4642170-1-1,14.989024129032304,15.044241950839346,15.013300449342529
4642170-1-2,15.545690058552406,15.012342990819393,14.96417662612828
4642171-1-1,14.122995257712237,14.14627943512756,14.13614231020332
4642173-1-2,13.997832114758229,14.918666013762607,14.898888149841355
4642174-1-1,14.13517564600276,14.948870669887473,14.982789907895016
4642174-1-2,16.133772130343328,15.025909159949151,15.024017669794185
4642177-1-2,13.675619557261449,13.698182685635826,13.719973588019045
4642179-1-1,12.611537753638338,12.592730997173357,12.622315182933601
4642180-1-2,13.692400884364842,13.683656581173713,13.700020338712054
4642180-1-4,14.034815551432834,14.035721280473664,14.061707363795845
4642182-1-3,13.645602039642446,13.850455187641167,13.865152077817228
4642182-1-4,14.077874822431763,14.341206967965535,14.321316877943875
4642182-1-5,13.122363377404328,13.640361903775815,13.64082466160971
4642183-1-3,13.997832114758229,13.864794498039508,13.853513201829841
4642184-1-1,13.815510557964274,13.616028895648144,13.611403413177031
4642184-1-2,13.710150042306449,13.728564032505437,13.444488761970497
4642185-1-1,13.75456842871644,13.92055490468659,13.925886313884877
4642186-1-1,13.81217167760177,13.761461855344278,13.7841750598952
4642186-1-4,13.56864023998032,13.58006045928742,13.608808941242378
4642187-1-1,13.592367006650065,13.191945452428397,13.218848025532653
4642188-1-1,13.815510557964274,14.109683176027342,14.071242784240253
4642189-1-1,13.790192749979983,14.042821354990936,14.040390580665
4642190-1-1,14.50865773852422,13.96298996616347,13.9582145223492
4642191-1-1,12.611537753638338,12.243933500604014,12.24803925346574
4642191-1-3,13.832575126470845,14.016298564936099,13.977381469610505
4642192-1-1,14.1579175596911,13.937446901415765,13.945059630174384
4642192-1-2,13.815510557964274,13.167416405028435,13.179062527407728
4642192-2-2,13.592367006650065,13.435306894036797,13.418290812054318
4642192-2-4,13.592367006650065,13.229080651909914,13.193401903425523
4642193-1-1,13.751730149386743,13.770472434935646,13.74443801332199
4642194-1-1,14.077874822431763,13.614589153046214,13.622375056881218
4642194-1-2,13.304684934198283,12.791857155022367,12.797159368095222
4642194-1-4,13.017002861746503,13.50943310259065,13.507543865548302
4642195-1-2,13.633188976170318,14.100842482194693,14.106793471545663
4642196-1-1,13.815510557964274,13.716044194382047,13.697441847803336
4642196-1-2,13.815510557964274,13.125588973344206,13.10502605762394
4642196-1-4,13.369223455335854,13.392569082030644,13.420838415754472
4642199-1-2,13.675619557261449,13.609682265776227,13.639330183347969
4642201-1-1,13.458835614025542,13.468228053539644,13.513094430823775
4642203-1-2,14.143614574926977,14.190279648729103,14.172119210409603
4642204-1-1,12.89921982609012,13.62101631093948,13.628811356775167
4642204-1-2,13.304684934198283,13.809043002577278,13.85628437778972
4642205-1-2,13.815510557964274,13.535113484505711,13.498058171143843
4642205-1-3,14.22097566607244,13.40913771710503,13.401602325968138
4642206-1-1,13.815510557964274,13.551804136368258,13.565627585168608
4642206-1-2,13.940673737682983,14.012879422560081,14.026869642557973
4642207-1-1,13.985150057176456,14.235283465705681,14.259035816664472
4642207-1-2,13.369223455335854,13.6633609509735,13.616404311585642
4642208-1-1,13.710150042306449,13.541744079761774,13.558549097878817
4642209-1-3,13.745037663211583,13.71782289240321,13.705890667101205
4642210-1-1,13.86893532290367,14.191898330689508,14.217089895719356
4642211-1-1,9.903487552536127,11.415262469391665,11.428213771145176
4642211-1-3,13.675619557261449,13.868169627867136,13.865208394250953
4642211-1-5,13.675619557261449,13.667360053796427,13.68681957337373
4642211-1-6,13.743938761227865,13.829215819530466,13.840523347908194
4642212-1-2,13.304684934198283,13.48438934637168,13.476113486409368
4642212-1-4,13.592367006650065,13.553158523556679,13.587536080999454
4642213-1-2,13.675619557261449,13.808220523682087,13.804357215567881
4642214-1-1,13.92574909421057,13.853679646428926,13.84485127324668
4642214-1-2,13.693666388618896,13.61171301034471,13.559389886530175
4642216-1-1,13.458835614025542,13.970128664098286,13.975804545097155
4642217-1-1,13.77468856344402,13.15710609687418,13.209877002733855
4642217-1-2,13.304684934198283,12.962456708977859,12.941726122154025
4642218-1-1,13.823168597682898,13.714885797058948,13.733719322955174
4642218-1-2,13.809612888349772,14.14730295278831,14.165311627790654
4642219-1-1,13.122363377404328,13.929012264938063,13.862538649645444
4642219-1-2,13.815510557964274,14.161416154969507,14.128895682368546
4642220-1-1,13.790192749979983,14.0948032271206,14.118456214150617
4642220-1-2,13.527828485512494,13.832206646983517,13.838216755299433
4642221-1-1,12.611537753638338,12.362674387803288,12.346685388853116
4642222-1-1,14.437877578824532,14.177600070157172,14.177585802831356
4642222-1-5,13.592367006650065,13.223522995960241,13.210172870967144
4642223-1-1,14.151982794585487,13.69890450114682,13.67318385859979
4642223-1-3,13.710150042306449,13.764171303399529,13.762346299521589
4642225-1-1,15.068273526459642,14.186722274480559,14.195916385647825
4642225-1-3,13.879934424091712,14.128203349254822,14.126776222608955
4642227-1-1,13.698976741708323,13.994628923453128,14.013395572256536
4642228-1-3,15.14125841921613,14.281526181515714,14.318452190908776
4642228-1-4,13.458835614025542,13.357921827965159,13.385386995373127
4642228-1-5,14.99416555430592,14.262690390439333,14.2867335281565
4642229-1-1,14.03052324319496,14.106932443011312,14.07440233248525
4642230-1-1,13.650331623199037,13.9803941337043,13.98272344305356
4642230-1-2,13.688898386508702,13.781697433129194,13.796031852003345
4642231-1-1,13.747945260758094,13.993549300850004,13.997056926056482
4642232-1-1,12.611537753638338,13.586709942845113,13.554968309895239
4642232-1-2,14.22097566607244,14.26042401886148,14.297927265419327
4642233-1-1,13.527828485512494,13.8656379349926,13.884322561948906
4642235-1-2,13.675619557261449,13.719174569764888,13.709183769436729
4642236-1-1,11.002099841204238,12.497525107168453,12.510973500078189
4642236-1-3,13.641157170819495,13.330032061337523,13.363171711421595
4642237-1-1,14.077874822431763,13.929039147376766,13.927361765480555
4642237-1-3,14.725112268130584,14.065400494384367,14.07214693074012
4642237-1-4,13.835313185260452,13.456935796194454,13.475755643310947
4642237-1-6,14.488392593032987,14.121238418315329,14.113871260361101
4642237-1-7,14.348221565054123,13.932641163527578,13.958437115996455
4642238-1-2,13.743938761227865,14.110005829765052,14.157873836484592
4642239-1-2,11.512925464970229,12.640418567889498,12.752248822768351
4642240-1-1,14.332517040805346,14.48555949931737,14.478651878123829
4642241-1-2,13.592367006650065,13.419354589034274,13.455486203257124
4642241-1-4,13.675619557261449,13.599712872711228,13.638297417356954
4642242-1-1,13.675619557261449,13.78777085034851,13.790483240326566
4642243-1-1,13.997832114758229,13.293150904280482,13.288323374666566
4642243-1-2,14.144814305106877,13.74395284791031,13.80355320742189
4642244-1-1,14.158878517912711,14.485799277793822,14.499326972741382
4642244-1-3,13.56864023998032,13.924501460400935,13.943086018401589
4642244-1-4,14.370282849370824,13.98782245862902,13.989190093846503
4642246-1-1,13.592367006650065,13.941218080968092,13.921636132757461
4642246-1-2,12.89921982609012,13.781631305081683,13.802655475154868
4642246-1-3,13.710150042306449,13.497036961648687,13.457773820394262
4642247-1-1,13.713165975914263,13.862135949501056,13.840707391832057
4642247-1-2,14.661378825541885,13.988999532268783,13.984346947190796
4642248-1-1,13.74949861854558,14.18327576035961,14.163867025246194
4642248-1-2,13.60787119318603,13.779983728669006,13.780930831102916
4642248-1-3,13.645602039642446,13.94691094298773,13.96893029181915
4642250-1-1,13.764217263576723,13.452852295708047,13.435552355439807
4642250-1-2,13.263862939678027,13.23879267796615,13.206413711452523
4642251-1-1,13.678631066707526,13.873958521141077,13.882906421377228
4642252-1-1,13.710150042306449,13.844435166580007,13.807012812715362
4642252-1-4,14.151982794585487,13.942922758437438,13.962492771268392
4642254-1-1,13.963930563082547,14.043932236596858,14.064747823600847
4642255-1-1,12.611537753638338,12.982939628081196,12.960123539582122
4642256-1-1,13.743938761227865,13.67266378598944,13.689536837746997
4642257-1-1,13.122363377404328,13.554410067011865,13.501719323994738
4642257-1-2,12.05524975579559,11.767329617837678,11.827956246127572
4642258-1-2,13.675619557261449,14.054967994831244,14.046371391446488
4642259-1-1,13.60014914709212,13.852156018495634,13.841886744270969
4642259-1-2,13.60014914709212,13.794259260421946,13.784158292445628
4642259-1-3,13.71707048515102,13.864242642901615,13.909446275854702
4642263-1-2,13.304684934198283,13.390927965697369,13.395155868315907
4642263-1-3,13.56864023998032,13.228935880322366,13.234046523143766
4642263-1-4,13.675619557261449,13.944118605567596,13.944359832132227
4642264-1-1,13.697514999726566,13.783981259307055,13.81840135094983
4644932-1-1,13.9108207377686,13.806152051540485,13.78311767374892
4644932-1-3,14.914122846632385,13.619208073997397,13.575906055061747
4644932-1-5,14.22097566607244,13.524508482218542,13.597073697212934
4644932-1-6,13.743938761227865,13.616948475370421,13.608435110908061
4644934-1-3,14.020390439179968,13.981187796779093,14.00128890995245
4644934-1-7,14.213085285397622,14.24074220518586,14.241022563629233
4644935-1-1,13.77264096072316,13.924866127131873,13.89953389409892
4644935-1-2,13.774615058138403,13.917588621841189,13.913409072326813
4644937-1-1,14.804121951418056,14.623811971877947,14.615573736519112
4644937-1-2,14.871563232213587,14.722921857283993,14.805246049435793
4644938-1-1,13.122363377404328,13.27029142577231,13.317414049981817
4644938-1-2,13.304684934198283,12.183901439052988,12.183144242267083
4644939-1-3,14.914122846632385,14.683700291167632,14.627986462036844
4644940-2-1,13.592367006650065,13.729723480876233,13.745537923625124
4644940-2-2,13.783205317712182,13.927894987047576,13.91511663719537
4644943-1-1,16.012735135300492,15.354177306477105,15.333292652081926
4644944-1-1,15.424948470398377,14.546692312161838,14.540722624082864
4644944-1-2,15.012458747353246,15.026048682366358,15.010734917991828
4645906-1-1,13.592367006650065,13.742654957727067,13.82789744282725
4647635-1-1,13.592367006650065,13.787452537719805,13.812883202895653
4647635-1-2,12.611537753638338,12.652650402024795,12.621143741950078
4647637-1-1,13.710150042306449,13.333209592093526,13.395587282642335
4647637-1-2,12.89921982609012,12.622338641970442,12.61475789284033
4647639-1-1,13.675619557261449,13.908923551289579,13.875997840779272
4647640-1-1,13.304684934198283,12.241890301649955,12.273093483358466
4647642-1-1,13.997832114758229,14.097470104733064,14.097744763638104
4647643-1-1,14.474756208400262,14.765457334339818,14.736394421493639
4647645-1-1,15.096444403426338,15.264491017625584,15.331880997586905
4647646-1-1,13.458835614025542,13.433930105709532,13.424945353334158
4647646-1-2,12.611537753638338,12.939066048284845,12.947601782056823
4647647-1-1,13.997832114758229,15.025249039215735,15.099927048891912
4647648-1-1,14.50865773852422,14.222219250342842,14.305702109127239
4647648-1-2,16.811242831518264,15.685746699408586,15.731657706989468
4647649-1-1,13.675619557261449,13.604839654105485,13.662874148859409
4647650-1-1,12.89921982609012,13.401521016596774,13.471383178698193
4647650-1-2,13.592367006650065,13.057023846714582,13.18283853097889
4647651-1-1,12.676076274775909,14.381808047697795,14.459680788369267
4647651-1-3,13.9108207377686,14.241425713953378,14.298830201365199
4647652-1-1,14.22097566607244,14.155877203025668,14.169492444066558
4647652-1-2,12.89921982609012,13.300082779115916,13.304387150811246
4647653-1-1,13.122363377404328,12.921103415375837,12.857461457818433
4647653-1-2,13.675619557261449,13.627855105239739,13.544681060912607
4647653-1-4,12.611537753638338,13.293835471804082,13.303131265999838
4647654-1-3,13.997832114758229,14.26408778543838,14.21419051848976
4647655-1-1,13.081541382884074,12.73012719335504,12.704306785289706
4647656-1-1,12.89921982609012,13.173444782681381,13.156597275931988
4647656-1-3,14.121678950583531,13.870034022086713,13.8468413604149
4647656-1-4,14.178910538070731,13.519716649849324,13.538139573697665
4647658-1-1,13.9108207377686,13.798778070531684,13.807069040150942
4647660-1-1,12.206072645530174,13.299747863722649,13.31904598440236
4647660-1-2,13.928839243271277,13.245783296782209,13.28000453339076
4647660-1-4,13.95925012257927,13.12731545046889,13.188939299690668
4647661-1-3,13.743938761227865,14.005184870058205,14.031830600082184
4647661-1-4,13.929235927974354,13.755994059151956,13.750155891796846
4647662-1-1,13.815510557964274,13.853484835076523,13.832142048257403
4647663-1-1,15.909415067376788,14.923059375247039,14.953997311862086
4647664-1-1,13.997832114758229,13.645807211973576,13.618128566158632
4647665-1-1,14.50865773852422,14.053941903492557,14.057554070894955
